"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
0.192523202614379,0.910566249999997,0.305147539682538,3.22540688492064,1.85395373015873,0.361038789682539,0.761334503968254,0.571292142857142,0.564964682539682,1.72740450396826,2.34414706349206,0.406300873015872,0.343627678571428,0.200474503968254,0.285814503968255,2.24417420634921,0.158452123015874,0.40323640873016,0.515099682539684,0.240141428571428,0.252055634920636,0.413271646825398,0.338776884920636,0.847474821428573,0.382252599206348,1.0997723015873,0.420438968253969,0.25927515873016,127.215471170635,2.90322071428572,0.621011264822138,NA,NA
7.85190160818713,1.69417825396826,0.573304503968254,1.81194339285714,3.51875878968254,4.99283053571429,3.21453593253968,2.5414384920635,1.74927450396825,1.34510926587302,1.95945992063492,0.901859444444446,1.68571974206349,2.80484357142857,2.61204396825397,1.93195396825397,2.90861640873016,1.92150571428572,2.79776015873016,4.33378349206349,3.14931944444445,1.34988182539682,1.14872498015873,1.00319,3.57534587301587,2.14206878968254,1.87289214285714,1.99643117063492,1.64023053571429,0.858777678571428,0.953854503968255,1.10948390151515,NA
0.853435576923076,1.34193545634921,8.73856196428572,1.21077625,1.25116878968254,2.45815373015872,3.17058134920635,5.43004767857142,0.662478492063494,0.313129742063493,3.61283736111111,0.879099742063491,1.08211640873016,0.507732857142857,0.186221349206349,0.435577678571429,0.233025158730158,1.08409767857143,0.327636884920633,0.614181825396826,1.97465873015873,0.60429,0.723394682539682,2.73750182539682,0.407910694444444,1.88539307539683,2.63392920634921,0.390400158730158,0.131443566176471,NA,NA,NA,NA
1.37469226190476,1.22691182539682,2.80669593253968,2.82217785714285,5.54200968253967,2.04665831349206,0.318520535714286,0.683826884920636,0.298963551587301,1.27896910714286,0.319704027777777,0.208189107142858,0.602103730158731,0.165202857142857,0.994697361111108,0.312995932539681,0.891395932539682,1.77291736111111,0.332434206349206,0.730558571428571,0.550366587301586,2.09961349206349,1.79034593253968,2.24218831349206,0.416784821428571,0.30851373015873,0.819787301587303,0.293556825396826,0.027909935897436,NA,NA,NA,NA
55.7197520833333,17.8325823015873,11.8669513492064,20.9424123015873,44.6635832539682,31.6195273611111,14.9314348214286,12.9344119642857,22.4074985714286,12.0008125396825,17.4671264285714,17.6964623015873,23.9408705357143,14.7032601587302,20.5039244444444,14.5326291071429,24.0269728571429,52.0892659325397,11.355335,6.03836325396825,7.42341571428572,14.6606268849206,2.27833473731884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.4694659523809,43.3960203968254,26.7023006944445,40.555170218254,22.1151816468254,52.8234191071429,221.527386884921,38.0811642063492,33.3201478571429,77.5173582539682,43.6833885714286,6.17819625,1.10703825396825,0.609443968253968,1.39563571428571,3.62222825396826,2.37802,0.530818789682541,2.60450545634921,0.380155873015873,0.256540535714285,0.500038968253969,0.805019265873017,7.77162545634921,1.11198785714286,1.74592482142857,0.403738492063493,22.6197985714286,4.90480307539682,4.97943836206896,NA,NA,NA
31.1955618421053,42.3228437301587,15.3955268849206,20.4231478571429,24.9528425396825,48.1473870634921,15.8262383134921,16.1164223015873,13.5535613492063,17.8529594444444,16.2012920634921,30.8984145039683,41.50270625,10.76603,23.0929735515873,33.1428171428571,29.1372121428571,12.6248454563492,14.8566625396825,22.429029265873,19.473939265873,31.4370727777778,19.7873730753968,18.4746411111111,24.7607606944444,2.66364402777778,0.639071587301589,5.08955833333333,NA,NA,NA,NA,NA
23.0007729166667,21.2264442063492,20.705188968254,10.5231533928571,23.0181921428571,40.8557771428571,26.1341354563492,21.9993368849206,13.4883625396825,32.4702273015873,25.8944013492064,47.9053949801587,20.9951007142857,18.4018116468254,38.813963968254,25.9806468253968,15.1026919642857,34.2063496825397,8.17507873015872,133.297051964286,22.9035345039682,13.2328732539683,1.25663563492063,3.96772688492064,3.67094926587302,47.2355534920635,23.5012480833333,NA,NA,NA,NA,NA,NA
8.80739880952381,33.9040640277778,13.7662775396825,12.7291708730159,13.4817840277778,18.2278849801587,15.590413968254,57.288060218254,19.9310963492063,20.861438015873,6.78191857142857,33.8769007142857,0.902582301587303,0.919674285714287,4.60423926587302,3.24898117063492,1.89958402777778,0.969070218253968,10.6717907142857,0.283092992424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71.2493140625,74.9422187301587,56.1212753968254,21.8505528571429,40.3619349801587,62.2178653968254,60.8327785714286,41.0903476785714,48.5693816468254,43.274309265873,57.9115073611111,52.3711635714286,58.4772046825397,47.3668635714286,76.2767811111111,31.8521040277778,68.5786316468254,44.675215,33.4035506349206,22.0018606944444,26.6558958730159,59.8652232539682,28.0023973611111,26.3672364087302,40.1994131535948,NA,NA,NA,NA,NA,NA,NA,NA
