Egg.ID,Day,rot_mean,rot_var,temp_mean,temp_var,rh_mean,rh_var
R34#1,124,77.5,12012.5,37.28888889,0.003792593,58.15666667,0.620258333
R34#1,125,78.5,12012.5,37.25333333,0.002844444,56.01333333,1.077508333
R34#1,126,78.5,12324.5,37.28888889,0.003792593,53.93666667,0.021258333
R34#1,127,78.5,12012.5,37.20777778,0.032181481,52.16166667,1.964358333
R34#1,128,155.5,0.5,37.22555556,0.022581481,51.995,0.671925
R34#1,129,155.5,0.5,37.09888889,0.037048148,48.68166667,34.64600833
R34#1,130,156,0,37.10888889,0.032181481,56.345,0.247525
R34#1,131,156,0,37.22555556,0.022581481,57.335,0
R34#2,109,64.5,0.5,37.92777778,0.009603704,46.01166667,94.45935833
R34#2,110,32.5,2112.5,37.91,0.014877778,53.44,1.089175
R34#2,111,32,2048,37.92777778,0.009603704,55.19666667,1.053558333
R34#2,112,33,2048,37.91,0.014877778,54.71833333,0.142533333
R34#2,113,32,2048,37.91,0.014877778,53.97833333,0.080033333
R34#2,114,32.5,1984.5,37.92777778,0.009603704,54.72166667,0.078408333
R34#2,115,33,2048,37.92777778,0.009603704,55.225,0.081675
R34#2,116,33.5,2112.5,37.92777778,0.009603704,55.55666667,0.058808333
R34#2,117,32.5,1984.5,37.9,0.002844444,56.05833333,0.791408333
R34#2,118,32,2048,37.91,0.014877778,55.56833333,0.058808333
R34#2,119,33,2048,37.91,0.014877778,56.55333333,1.265433333
R34#2,120,32,2048,37.91,0.014877778,56.56166667,0.245033333
R34#2,121,33,2048,37.95555556,0.019737037,56.31666667,0.421408333
R34#2,122,32.5,2112.5,37.91,0.014877778,54.66,3.546775
R34#2,123,33.5,2112.5,37.95555556,0.019737037,54.81833333,4.645608333
R34#2,124,0.5,0.5,37.81111111,0.000948148,55.82666667,1.628033333
R34#2,125,32.5,2112.5,37.91,0.014877778,55.33166667,0.185008333
R34#2,126,32,2048,37.91,0.014877778,55.415,0.579175
R34#2,127,33.5,2112.5,37.95555556,0.019737037,54.16833333,0.145833333
R34#2,128,33,2048,37.95555556,0.019737037,54.00166667,1.020833333
R34#2,129,27,0,37.97333333,0.012033333,53.24833333,0.893758333
R34#2,130,33,2048,37.89222222,0.016359259,54.08333333,0.061258333
R34#2,131,33.5,2244.5,37.69444444,0.016359259,55.41666667,0.080033333
R34#2,132,33,2178,37.64888889,0.062592593,54.75333333,0.647508333
R34#2,133,66,0,37.84666667,0.002844444,55,2.1292
R34#2,134,66,0,37.67666667,0.012033333,54.58833333,0.062508333
R34#3,137,55,3042,35.25777778,1.32287037,59.78666667,20.61213333
R34#3,138,94.5,9112.5,32.36666667,1.906811111,58.42166667,56.43010833
R34#3,139,68.5,3960.5,33.49777778,0.868914815,60.12833333,33.17935833
R34#3,140,135,3042,32.93333333,3.798411111,52.595,7.832775
R34#3,141,104.5,10224.5,32.23555556,0.608937037,57.35166667,21.31950833
R34#3,142,96,2450,31.65,4.994144444,48.91833333,28.64543333
R34#3,143,56.5,1624.5,32.01888889,4.635448148,44.095,6.202975
R34#3,144,69,72,33.57555556,0.063748148,51.57333333,43.00615833
R34#3,145,65.5,6384.5,33.32888889,1.359303704,49.50666667,30.45910833
R34#3,146,98,5832,34.41,0.9247,50.79166667,21.84725833
R34#3,147,100.5,4.5,33.58,2.902977778,55.11333333,0.042858333
R34#3,148,87,4232,32.92,12.92973333,50.97,0.548275
R34#3,149,106,128,33.70222222,1.366603704,53.385,11.1747
R34#3,150,101.5,180.5,33.98666667,0.660077778,53.62166667,4.466633333
R34#3,151,106.5,6160.5,34.12888889,1.323337037,54.13,25.446925
R34#3,152,127.5,3280.5,34.22777778,2.423559259,58.45833333,15.53835833
R34#3,153,66.5,144.5,33.44222222,0.008492593,60.25,17.036575
R34#3,154,144,8,32.38222222,0.878448148,51.525,12.663775
R34#4,137,147,98,27.23333333,64.50441111,70.32166667,301.6123583
R34#4,138,94,8978,33.72111111,1.102114815,75.9,73.0276
R34#4,139,80,2178,32.66777778,26.38004815,73.055,130.218325
R34#4,140,44,200,31.91555556,11.04084815,58.45666667,27.72125833
R34#4,141,100,6272,30.53333333,2.202744444,76.15166667,120.8482333
R34#4,142,86,1922,32.74222222,8.017437037,59.715,66.2268
R34#4,143,87,8192,32.31444444,14.28863704,54.41166667,71.44485833
R34#4,144,37,0,34.30222222,12.11752593,60.66,3.4417
R34#4,145,77,3042,32.77555556,14.86773704,56.92166667,34.04730833
R34#4,146,147.5,684.5,35.88888889,2.666403704,55.83833333,84.68400833
R34#4,147,62.5,840.5,35.09555556,7.68647037,62.015,45.391675
R34#4,148,92,11250,30.13666667,22.6687,68.72666667,10.87935833
R34#4,149,122.5,12.5,34.49777778,1.081359259,69.7,23.230675
R34#4,150,18,72,31.93777778,25.87958148,71.29666667,62.01760833
R34#4,151,128.5,1624.5,34.72,31.32991111,65.33,77.420025
R34#4,152,59.5,4.5,32.62777778,7.258581481,80.05666667,146.5091083
R34#4,153,94.5,10224.5,28.89,25.01853333,84.76166667,21.76303333
R34#4,154,100,722,31.85222222,5.046203704,79.83,11.701875
R34#4,155,137.5,3612.5,31.07444444,23.13169259,72.55833333,210.6745083
R34#4,156,123.5,364.5,34.81222222,2.123025926,73.80666667,3.364358333
R6#5,133,89,15842,36.94888889,0.73627037,55.43833333,1.499658333
R6#5,134,89,15842,37.44333333,0.002844444,54.855,0.1875
R6#5,135,89,15842,37.44333333,0.002844444,56.01666667,0.389608333
R6#5,136,79,12482,37.20777778,0.027748148,58.14666667,5.903858333
R6#5,137,177,0,37.13444444,0.003792593,59.94333333,0.548058333
R6#5,138,177,0,37.11666667,0.002844444,59.94166667,2.358533333
R6#5,139,176,0,37.04555556,0.000948148,58.24,1.220925
R6#5,140,177,0,37.01,0.002844444,56.42333333,4.108433333
R6#5,141,178,2,37.06333333,0,58.89166667,0.080033333
R6#5,142,178,2,37.04555556,0.000948148,57.91,1.534575
R6#5,143,0,0,36.93666667,0.012033333,56.18333333,0.270833333
R6#5,144,89.5,16020.5,37.08111111,0.000948148,57.91166667,0.620258333
R6#5,145,89.5,16020.5,37.08111111,0.006637037,58.81,0.235225
R6#5,146,89.5,15664.5,37.13444444,0.000948148,59.62166667,0.494108333
R6#5,147,89.5,16020.5,37.13444444,0.019625926,60.42833333,0.599608333
R6#5,148,90,15842,37.01777778,0.001781481,58.73,0.316875
R6#5,149,89.5,16020.5,37.04555556,0.000948148,58.485,0.6219
R6#5,150,78,0,37,0.012033333,57.83333333,0.423858333
R6#5,151,90,15488,37,0.012033333,57.83166667,0.543908333
R6#5,152,90,15488,37.01777778,0.001781481,58.07666667,0.182533333
R6#5,153,90.5,15664.5,36.93666667,0.0003,56.92666667,0.082508333
R6#5,154,180,0,36.83777778,0.019625926,56.35,0.1875
R6#5,155,89.5,15664.5,36.91888889,0.00747037,55.07333333,16.23200833
R6#6,133,53,5408,36.97444444,0.026914815,58.17833333,30.33630833
R6#6,134,47,4050,37.06555556,0.019737037,61.55,4.682575
R6#6,135,45,2,37.08333333,0.012033333,62.355,1.839675
R6#6,136,46,3872,37.02,0.012033333,62.34833333,4.649758333
R6#6,137,47.5,4512.5,37.12888889,0.000948148,66.44666667,1.139858333
R6#6,138,96,2,37.02,0.014877778,61.55666667,0.599608333
R6#6,139,49,4802,37.05555556,0.006225926,59.86666667,1.023358333
R6#6,140,47.5,4140.5,37.11111111,0.000948148,60.75333333,1.118533333
R6#6,141,68,1568,37.11888889,0.009603704,63.31166667,0.355658333
R6#6,142,48.5,4704.5,36.99222222,0.000948148,62.58833333,4.715758333
R6#6,143,45.5,0.5,37.02,0.014877778,60.07833333,15.08960833
R6#6,144,47.5,4140.5,36.96666667,0.014877778,57.5,1.6069
R6#6,145,47.5,3960.5,37.05555556,0.006225926,57.33833333,1.165108333
R6#6,146,46,3698,37.02,0.0003,58.39833333,2.496608333
R6#6,147,70.5,760.5,36.77666667,0.354344444,55.79,72.0457
R6#6,148,46,3872,37.03777778,0.009603704,62.35833333,0.706408333
R6#6,149,46,3872,37.05555556,0.006225926,62.35666667,1.160833333
R6#6,150,44.5,3960.5,37.03777778,0.009603704,61.87833333,0.946408333
R6#6,151,47.5,4140.5,37.12888889,0.000948148,62.76,0.0192
R6#6,152,46.5,3960.5,37.05555556,0.006225926,62.67666667,1.200033333
R6#6,153,46,4050,37.14666667,0,61.15666667,0.604033333
R6#6,154,47.5,4140.5,37.14666667,0,60.91666667,0.371233333
R6#6,155,47.5,4324.5,36.98444444,0.078948148,56.38166667,23.54135833
S1#2,148,48,128,37.07555556,0.003792593,67.66833333,1.193733333
S1#2,149,51.5,4324.5,37.05777778,0.000948148,66.82333333,0.340808333
S17#1,121,27.5,1404.5,37.10111111,0.00907037,60.755,0.763275
S17#1,122,46.5,4324.5,36.96666667,0.048133333,59.775,6.564025
S17#1,123,45.5,4140.5,37.02,0.004744444,59.70333333,1.198558333
S17#1,124,46,4232,36.91111111,0.061003704,56.14333333,61.17610833
S17#1,125,46,4232,36.88555556,0.047181481,58.94833333,11.84050833
S17#1,126,91.5,0.5,37.03777778,0.009603704,61.39333333,3.344133333
S17#1,127,1,0,36.11,2.661944444,63.13666667,6.251233333
S17#1,128,46.5,12.5,37.03777778,0.009603704,57.65166667,7.376358333
S17#1,129,45.5,4140.5,37.11111111,0.000948148,61.47666667,1.221633333
S17#1,130,48,4232,37.10111111,0.006225926,61.88,0.1344
S17#1,131,46.5,3960.5,36.87555556,0.15967037,59.93166667,8.332633333
S17#1,132,46.5,4324.5,37.03,0.025011111,60.33666667,7.124758333
S17#1,133,53,5408,36.97444444,0.026914815,58.17833333,30.33630833
S17#1,134,47,4050,37.06555556,0.019737037,61.55,4.682575
S17#1,135,45,2,37.08333333,0.012033333,62.355,1.839675
S17#1,136,46,3872,37.02,0.012033333,62.34833333,4.649758333
S17#1,137,47.5,4512.5,37.12888889,0.000948148,66.44666667,1.139858333
S17#1,138,96,2,37.02,0.014877778,61.55666667,0.599608333
S17#1,139,49,4802,37.05555556,0.006225926,59.86666667,1.023358333
S17#1,140,47.5,4140.5,37.11111111,0.000948148,60.75333333,1.118533333
S17#1,141,68,1568,37.11888889,0.009603704,63.31166667,0.355658333
S17#1,142,48.5,4704.5,36.99222222,0.000948148,62.58833333,4.715758333
S17#1,143,45.5,0.5,37.02,0.014877778,60.07833333,15.08960833
S17#1,144,47.5,4140.5,36.96666667,0.014877778,57.5,1.6069
S17#1.2,123,33.5,2112.5,37.95555556,0.019737037,54.81833333,4.645608333
S17#1.2,124,0.5,0.5,37.81111111,0.000948148,55.82666667,1.628033333
S17#1.2,125,32.5,2112.5,37.91,0.014877778,55.33166667,0.185008333
S17#1.2,126,32,2048,37.91,0.014877778,55.415,0.579175
S17#1.2,127,33.5,2112.5,37.95555556,0.019737037,54.16833333,0.145833333
S17#1.2,128,33,2048,37.95555556,0.019737037,54.00166667,1.020833333
S17#1.2,129,27,0,37.97333333,0.012033333,53.24833333,0.893758333
S17#1.2,130,33,2048,37.89222222,0.016359259,54.08333333,0.061258333
S17#1.2,131,33.5,2244.5,37.69444444,0.016359259,55.41666667,0.080033333
S17#1.2,132,33,2178,37.64888889,0.062592593,54.75333333,0.647508333
S17#1.2,133,66,0,37.84666667,0.002844444,55,2.1292
S17#1.2,134,66,0,37.67666667,0.012033333,54.58833333,0.062508333
S17#1.2,135,65.5,0.5,37.82888889,0.037048148,54.00166667,0.270833333
S17#1.2,136,66,0,37.89222222,0.016359259,54.00333333,0.085008333
S17#1.2,137,66,0,37.91,0.014877778,54.585,0.806275
S17#1.2,138,66,0,37.89222222,0.016359259,55.66833333,0.083333333
S17#1.2,139,65,0,37.89222222,0.016359259,55.66833333,0.265858333
S17#1.2,140,65,0,37.89222222,0.016359259,55.585,0.791425
S17#1.2,141,65,0,37.91,0.012033333,54.84166667,0.061258333
S17#1.2,142,66,0,37.91,0.012033333,55.17166667,0.330008333
S17#2,121,62,2,37.83111111,0.016359259,55.93666667,0.020008333
S17#2,122,1.5,4.5,37.76777778,0.019737037,52.55,19.996975
S17#2,123,13,0,37.68666667,0,48.055,0.693775
S17#2,124,35,2178,37.81333333,0.012033333,52.98,15.1357
S17#2,125,30.5,1860.5,37.77777778,0.00907037,56.925,0.571725
S17#2,126,33.5,1984.5,37.02222222,1.928181481,61.93166667,41.40173333
S17#2,127,64,0,37.67888889,0.042325926,58.40166667,0.560233333
S17#2,128,32,1458,37.84111111,0.003792593,58.645,2.223025
S17#2,129,31,1682,37.82333333,0.002844444,58.32,0.420175
S17#2,130,55,72,37.77777778,0.006225926,58.405,0.316875
S17#2,131,40,1058,37.77777778,0.006225926,59.70333333,0.255233333
S17#2,132,0.5,0.5,37.82333333,0.002844444,58.24,0.740725
S17#2,133,31.5,1984.5,37.04,1.718344444,58.43333333,25.02590833
S17#2,134,30.5,1860.5,37.80555556,0.000948148,56.76333333,0.143758333
S17#2,135,32,2048,37.80555556,0.000948148,57.66666667,0.140058333
S17#2,136,30,1800,37.81333333,0.004744444,58.805,2.8812
S17#2,137,32,1800,37.82333333,0.002844444,61.065,4.170025
S17#2,138,31.5,1860.5,37.74222222,0.002314815,57.98833333,3.495408333
S17#2,139,31.5,1860.5,37.84111111,0.003792593,55.35166667,1.306258333
S17#2,140,31.5,1984.5,37.83111111,0.006225926,55.73333333,17.88065833
S17#2,141,14.5,264.5,37.87666667,0,60.35166667,0.136408333
S17#2,142,50,338,37.82333333,0.002844444,59.135,1.502725
S17#2,143,30,1800,37.85888889,0.000948148,57.83333333,0.422633333
S17#2,144,30.5,1860.5,37.81333333,0.012033333,58.975,0.138025
S17#2,145,31.5,1984.5,37.84111111,0.003792593,59.785,0.7657
S17#2,146,61.5,0.5,37.79555556,0.009603704,60.99333333,0.936058333
S17#2,147,61,0,37.81333333,0.004744444,58.13833333,11.16505833
S17#2,148,30.5,1860.5,37.72222222,0.006637037,55.18666667,0.580008333
S17#2,149,44.5,480.5,37.72222222,0.000948148,51.33,40.161025
S17#2.2,123,125,1800,37.01777778,0.305125926,60.3,18.398575
S17#2.2,124,77.5,12012.5,37.28888889,0.003792593,58.15666667,0.620258333
S17#2.2,125,78.5,12012.5,37.25333333,0.002844444,56.01333333,1.077508333
S17#2.2,126,78.5,12324.5,37.28888889,0.003792593,53.93666667,0.021258333
S17#2.2,127,78.5,12012.5,37.20777778,0.032181481,52.16166667,1.964358333
S17#2.2,128,155.5,0.5,37.22555556,0.022581481,51.995,0.671925
S17#2.2,129,155.5,0.5,37.09888889,0.037048148,48.68166667,34.64600833
S17#2.2,130,156,0,37.10888889,0.032181481,56.345,0.247525
S17#2.2,131,156,0,37.22555556,0.022581481,57.335,0
S17#2.2,132,155.5,0.5,37.28888889,0.003792593,59.29666667,0.237658333
S17#2.2,133,156.5,0.5,37.28888889,0.003792593,59.945,0.254425
S17#2.2,134,156.5,0.5,37.25333333,0.011377778,58.48333333,0.380158333
S17#2.2,135,156,0,37.27111111,0.006637037,57.25666667,0.142108333
S17#2.2,136,155.5,0.5,37.25333333,0.002844444,56.76166667,0.020833333
S17#2.2,137,77.5,12012.5,37.28888889,0.000948148,59.45666667,0.736233333
S17#2.2,138,155.5,0.5,37.25333333,0.008533333,59.13333333,0.257258333
S17#2.2,139,157,0,37.27111111,0.000948148,58.89166667,0.080033333
S17#2.2,140,157,0,37.28888889,0.003792593,56.43166667,0.330008333
S17#2.2,141,156,0,37.28888889,0.003792593,55.52166667,0.145833333
S17#2.2,142,156.5,0.5,37.23555556,0.003792593,55.27166667,0.020833333
S17#2.2,143,157,0,37.27111111,0.006637037,57.5,0.865675
S17#2.2,144,78.5,12324.5,37.17222222,0.035559259,59.05166667,0.058808333
S17#2.2,145,78.5,12324.5,37.14444444,0.02667037,59.05333333,0.177633333
S17#2.2,146,78.5,12324.5,37.17222222,0.022581481,56.35,0.431275
S17#2.2,147,78.5,12324.5,37.11666667,0.008533333,55.68666667,0.143758333
S17#2.2,148,79,12482,37.12666667,0.011677778,55.52166667,0.083333333
S17#2.2,149,78.5,12324.5,37.08111111,0.018014815,54.85333333,0.188758333
S17#2.2,150,78.5,12324.5,37.09888889,0.012325926,58.72333333,0.500208333
S17#2.2,151,78.5,12324.5,37.24333333,0.025011111,59.05,0.420175
S17#3,155,97.5,2812.5,33.91333333,3.543011111,60.95666667,37.50535833
S17#3,156,89,72,35.04666667,1.681377778,63.45166667,16.56200833
S17#3,157,136.5,840.5,35.69666667,0.758211111,59.33,39.535075
S17#3,158,58.5,84.5,36.04888889,1.545614815,57.605,13.4428
S17#3,159,94,512,36.11555556,1.698937037,56.63166667,10.21250833
S17#3,160,101.5,5724.5,35.59222222,0.735214815,64.465,4.783125
S17#3,161,129.5,612.5,35.11888889,2.657114815,58.37666667,14.52360833
S17#3,162,141,512,36.43666667,3.886144444,58.11833333,24.68893333
S17#3,163,63,722,36.14777778,1.955825926,60.03833333,6.760133333
S17#3,164,72,6962,36.54888889,0.977303704,59.015,20.102425
S17#3,165,75.5,5304.5,35.81666667,1.874311111,66.77333333,32.25900833
S17#3,166,55.5,924.5,35.70444444,0.163692593,66.46833333,9.411733333
S17#3,167,22.5,40.5,36.22888889,1.58357037,63.50666667,0.951158333
S17#3,168,60.5,2664.5,36.18111111,0.684359259,59.26333333,3.487108333
S17#3,169,175.5,24.5,35.83222222,2.077448148,67.04333333,0.446758333
S17#3,170,94.5,1512.5,36.15333333,0.853344444,66.16166667,0.280008333
S17#3,171,62.5,144.5,36.83888889,0.912281481,67.54666667,3.999658333
S17#3,172,73.5,1104.5,36.36888889,1.697437037,72.76,38.955625
S17#3,173,120,1568,36.79666667,1.565077778,63.05333333,6.340258333
S17#3,174,131,648,37.07666667,3.100211111,62.05,40.877725
S17#3,175,36,2178,35.62222222,0.717037037,63.57166667,50.94645833
S17#4,155,89.5,15664.5,36.91888889,0.00747037,55.07333333,16.23200833
S17#4,156,88,15488,37.08111111,0.000948148,59.62,0.966175
S17#4,157,0.5,0.5,37.12666667,0.004744444,59.54,0.5329
S17#4,158,89.5,16020.5,37.09888889,0.012337037,59.135,0.3769
S17#4,159,89.5,16020.5,37.14444444,0.009603704,59.21333333,2.646433333
S17#4,160,90,16200,37.16222222,0.001781481,59.86166667,2.485033333
S17#4,161,151,1568,37.06333333,0.006944444,58.72833333,0.971858333
S17#4,162,179,0,37.08111111,0.007892593,60.26666667,1.232508333
S17#4,163,178.5,0.5,37.18,0.004744444,60.59,0.949225
S17#4,164,178,0,37.14444444,0.000714815,60.43,0.602425
S17#4,165,178,0,37.09888889,0.003792593,61.315,0.2496
S17#4,166,178.5,0.5,37.13444444,0.000948148,60.51,1.112475
S17#4,167,103.5,11100.5,37.06333333,0,58.56833333,0.536558333
S17#4,168,179.5,0.5,37,0.014877778,54.68666667,1.015008333
S17#4,169,89,15842,37,0.003144444,56.59333333,1.287633333
S17#4,170,90,16200,36.97222222,0.001781481,56.67833333,1.859758333
S17#4,171,90.5,16020.5,36.98222222,0.002314815,58.32,1.2532
S17#4,172,90,15488,37.01777778,0.001781481,58.325,0.060025
S17#4,173,90,15842,37.01777778,0.001781481,57.99666667,0.020833333
S17#4,174,89.5,15664.5,37.10888889,0.006225926,58.81,1.2532
S17#4,175,178.5,0.5,37.03555556,0.002314815,56.515,0.144175
S18#2,130,35.5,112.5,37.35444444,0.003792593,62.27333333,0.985658333
S18#2,131,103,8,37.33666667,0.002844444,61.315,0.0192
S18#2,132,90,0,37.4,0.004744444,61.795,0.3648
S18#2,133,122,1922,37.31888889,0.003792593,62.67333333,0.170408333
S18#2,134,58.5,5512.5,37.33666667,0.002844444,62.515,0.0192
S18#2,135,1.5,4.5,37.31888889,0.063003704,62.83166667,1.721308333
S18#2,136,15.5,84.5,37.05,0.382744444,62.83166667,0.472033333
S18#2,137,80.5,684.5,37.39,0.002844444,62.83333333,0.812058333
S18#2,138,117.5,2380.5,37.31888889,0.003792593,62.115,0.3072
S18#2,139,139,72,37.31888889,0.000948148,62.19833333,0.399608333
S18#2,140,16,450,37.44555556,0.002314815,62.91,0.676875
S18#2,141,30,1682,37.33666667,0.002844444,62.91166667,0.170408333
S18#2,142,37.5,544.5,37.31888889,0.000948148,64.02,0.0192
S18#2,143,69.5,1512.5,37.35444444,0.000948148,62.835,0.358825
S18#2,144,48.5,2520.5,37.31888889,0.003792593,62.59666667,0.132408333
S18#2,145,54,882,37.25555556,0.022581481,62.75333333,0.132408333
S18#2,146,5,2,37.35444444,0.003792593,63.30833333,0.586433333
S18#2,147,61,32,37.37222222,0.000948148,63.705,0.5233
S18#2,148,69,8,37.37222222,0.006637037,64.57166667,0.223258333
S18#2,149,143.5,4.5,37.31888889,0.000948148,62.835,0.358825
S18#3,167,94,10658,35.32111111,1.791248148,59.71666667,17.96385833
S18#3,168,98.5,8580.5,35.43777778,1.458581481,63.495,10.254675
S18#3,169,18.5,4.5,35.59777778,1.995492593,67.56666667,6.237858333
S18#3,170,31,8,36.36111111,0.630103704,59.905,18.008725
S18#3,171,30.5,1012.5,36.17333333,0.534677778,60.59666667,28.16103333
S18#3,172,122.5,40.5,36.75888889,1.82287037,52.90333333,6.483633333
S18#3,173,53.5,2812.5,35.95,1.1761,61.72333333,9.986858333
S18#3,174,53,882,36.35777778,0.530014815,58.75,24.583525
S18#3,175,22,128,36.71555556,0.511559259,62.00833333,17.06405833
S18#3,176,131,3528,36.19444444,0.923848148,65.07,4.149075
S18#3,177,132,4050,36.23444444,1.320103704,56.86333333,64.54165833
S18#3,178,56,1682,36.29777778,1.933437037,57.045,10.702975
S18#3,179,119.5,2244.5,36.24666667,0.729877778,60.65,33.1284
S18#3,180,64.5,4140.5,35.95333333,1.029011111,69.955,2.281725
S18#3,181,100,3698,35.69666667,0.100633333,65.93333333,9.727358333
S18#3,182,151.5,180.5,36.23444444,0.295648148,61.55833333,11.40810833
S18#3,183,148.5,1200.5,36.74333333,2.049677778,63.21333333,9.952608333
S18#3,184,104,8192,36.31222222,0.082003704,58.26,44.5609
S18#3,185,11,50,36.65222222,0.052292593,60.58333333,7.224308333
S18#3,186,160.5,684.5,35.51333333,1.079477778,67.845,75.6759
S18#4.2,167,79.5,11704.5,35.31666667,9.72,57.83,0.245025
S18#4.2,168,157,0,37.10666667,0.004744444,55.10333333,0.063758333
S18#4.2,169,157,0,37.10666667,0.014877778,54.185,0.271675
S18#4.2,170,78.5,12324.5,37.11666667,0,53.85166667,0.255033333
S18#4.2,171,78.5,12324.5,37.10666667,0.004744444,53.59833333,0.445033333
S18#4.2,172,78.5,12324.5,37.11666667,0,53.26166667,0.020833333
S18#4.2,173,0,0,37.05333333,0.012033333,53.85166667,0.255033333
S18#4.2,174,77.5,12012.5,37.11666667,0,54.02,0.147925
S18#4.2,175,77.5,12012.5,37.11666667,0,54.435,0.081675
S18#4.2,176,78,12168,37.13444444,0.000948148,54.27,0.144175
S18#4.2,177,156,0,37.02555556,0.00907037,53.34666667,0.257558333
S18#4.2,178,156,0,36.99,0.012033333,53.515,0.0867
S18#4.2,179,156,0,37.08888889,0.002314815,53.76666667,0.275858333
S18#4.2,180,156,0,37.02555556,0.00907037,53.60166667,0.192533333
S18#4.2,181,156,0,37.05333333,0.012033333,53.17833333,0.149608333
S18#4.2,182,156.5,0.5,37.02555556,0.00907037,52.92333333,0.149608333
S18#4.2,183,157,0,36.99,0.012033333,52.84,0.255025
S18#4.2,184,79,12168,36.99777778,0.003792593,53.00833333,0.340033333
S18#4.2,185,78.5,12324.5,36.99777778,0.003792593,53.34666667,0.192533333
S18#4.2,186,78.5,12324.5,36.92666667,0,53.34666667,0.192533333
S2#2,113,1,2,37.28888889,0.000948148,55.185,0.147925
S2#2,114,88,14792,37.25333333,0.002844444,55.105,0.75
S2#2,115,87,15138,37.28888889,0.000948148,55.685,0.395425
S2#2,116,88,15488,37.35222222,0.016359259,56.67666667,0.386308333
S2#2,117,173,2,37.39777778,0.001781481,56.76,0.081675
S2#2,118,174,0,37.33444444,0.009603704,56.67666667,0.143758333
S2#2,119,174,0,37.05555556,0.117348148,59.325,22.3587
S2#2,120,172,0,37.33444444,0.009603704,57.50166667,0.142108333
S2#2,121,173,0,37.36222222,0.002314815,57.33833333,0.061258333
S2#2,122,172,0,37.33444444,0.019737037,57.5,0.865675
S2#2,123,89,14450,36.91111111,0.469392593,56.51,1.005475
S2#2,124,107,9800,37.39777778,0.006225926,57.17333333,0.020833333
S2#2,125,17,512,37.47888889,0.000948148,58.4,0.8571
S2#2,126,90,15842,36.69555556,1.925337037,62.18333333,39.51710833
S2#2,127,179.5,0.5,37.33444444,0.015292593,56.84333333,0.186258333
S2#2,128,89,15842,37.44333333,0.002844444,57.415,2.262225
S2#2,129,1,0,37.47888889,0.000948148,58.07333333,0.725208333
S2#2,130,89.5,15664.5,37.46111111,0.000948148,58.23833333,0.560233333
S2#2,131,88.5,15312.5,37.46111111,0.003792593,59.70166667,0.257258333
S2#2,132,88,15488,37.42555556,0.003792593,57.995,0.6219
S2#2,133,89,15842,36.94888889,0.73627037,55.43833333,1.499658333
S2#2,134,89,15842,37.44333333,0.002844444,54.855,0.1875
S2#2,135,89,15842,37.44333333,0.002844444,56.01666667,0.389608333
S2#2,136,79,12482,37.20777778,0.027748148,58.14666667,5.903858333
S2#2,137,177,0,37.13444444,0.003792593,59.94333333,0.548058333
S2#2,138,177,0,37.11666667,0.002844444,59.94166667,2.358533333
S2#5,175,98,6728,35.62111111,2.846825926,65.57666667,9.565908333
S2#5,176,70.5,220.5,34.69555556,9.021603704,61.085,3.329275
S2#5,177,95,6728,34.38444444,0.228914815,63.745,9.666075
S2#5,178,135.5,1624.5,32.40555556,5.682737037,62.76166667,12.97565833
S2#5,179,104,6050,35.29,3.506533333,68.44,137.297025
S2#5,180,59,3200,33.92888889,4.844403704,65.91833333,33.07535833
S2#5,181,101,8712,35.97,0.552533333,62.43166667,15.00860833
S2#5,182,11,162,36.22111111,0.471559259,69.75833333,5.471258333
S2#5,183,161,72,33.51222222,0.745848148,68.77333333,45.12373333
S2#5,184,123,1922,35.52666667,4.0507,65.67,124.101075
S2#5,185,54,2738,35.35,0.456344444,67.405,33.107425
S2#5,186,86.5,924.5,36.34333333,1.3863,60.65833333,6.638108333
S2#5,187,88.5,12012.5,34.94444444,4.049837037,70.45833333,97.44100833
S2#5,188,58.5,1860.5,36.43666667,4.751011111,71.46,23.002525
S2#5,189,102,648,35.90222222,2.573114815,68.44666667,116.4037333
S2#5,190,91.5,0.5,38.75444444,41.40658148,62.25166667,267.6006083
S2#5,191,98.5,180.5,35.32555556,4.650403704,65.935,26.132725
S2#6,175,62.5,0.5,37.91222222,0.003792593,51.55166667,11.11325833
S2#6,176,63.5,0.5,37.91222222,0.003792593,54.19833333,36.38125833
S2#6,177,62,0,37.87666667,0,58.48333333,1.332008333
S2#6,178,65,0,37.87666667,0,57.67166667,0.020008333
S2#6,179,64,0,37.89444444,0.000948148,57.75,0.386725
S2#6,180,31.5,1984.5,37.87666667,0,57.175,0.991875
S2#6,181,32,2048,37.87666667,0,59.055,1.1307
S2#6,182,32.5,1984.5,37.87666667,0,60.34833333,1.892933333
S2#6,183,33,2,35.08333333,23.40813333,56.93833333,68.59300833
S2#6,184,34.5,1984.5,37.87666667,0,59.70333333,2.427433333
S2#6,185,33,2178,37.87666667,0,63.31166667,0.132408333
S2#6,186,32.5,2112.5,37.87666667,0,60.91,3.030025
S2#6,187,32,2048,37.87666667,0,64.1,1.066975
S2#6,188,32,1922,37.87666667,0,62.75,3.7011
S2#6,189,32,1922,37.79555556,0.009603704,59.845,11.6275
S2#6,190,31.5,1984.5,37.87666667,0,58.155,1.819975
S2#6,191,32.5,1984.5,37.87666667,0,57.08833333,3.010233333
S2#6,192,32,1682,37.87666667,0,56.51333333,1.626308333
